timestamp,dissolved_oxygen,pH,temperature,OD600,agitation,feeding_rate
2024-01-16T15:20:00,36.41,5.533,27.12,17.833,303.3,2.71
2024-01-16T15:25:00,34.26,5.549,28.28,17.858,296.1,2.74
2024-01-16T15:30:00,32.9,5.497,28.26,17.714,304.8,2.75
2024-01-16T15:35:00,35.87,5.497,28.13,17.967,304.0,2.79
2024-01-16T15:40:00,36.29,5.527,28.32,18.035,299.9,2.63
2024-01-16T15:45:00,34.24,5.496,27.96,17.83,296.0,2.7
2024-01-16T15:50:00,35.8,5.516,27.75,17.569,303.3,2.83
2024-01-16T15:55:00,34.47,5.493,27.72,17.61,304.1,2.72
2024-01-16T16:00:00,32.73,5.536,27.63,17.81,300.3,2.78
2024-01-16T16:05:00,33.9,5.426,28.06,18.053,309.0,2.88
2024-01-16T16:10:00,35.25,5.541,27.71,17.878,302.4,2.82
2024-01-16T16:15:00,40.25,5.529,27.85,18.004,299.9,2.6
2024-01-16T16:20:00,35.63,5.502,28.05,17.74,295.9,2.89
2024-01-16T16:25:00,36.35,5.508,28.05,17.842,304.1,2.7
2024-01-16T16:30:00,36.03,5.477,27.75,17.742,297.6,2.88
2024-01-16T16:35:00,36.9,5.543,27.96,17.878,302.0,2.79
2024-01-16T16:40:00,35.85,5.445,27.96,17.877,307.1,2.91
2024-01-16T16:45:00,38.7,5.521,28.06,17.981,296.9,2.79
2024-01-16T16:50:00,38.78,5.514,27.86,17.927,300.0,2.89
2024-01-16T16:55:00,33.65,5.502,27.63,17.616,297.5,2.82
2024-01-16T17:00:00,39.39,5.529,28.09,17.763,303.1,2.73
2024-01-16T17:05:00,37.21,5.539,27.68,17.986,292.2,2.93
2024-01-16T17:10:00,36.09,5.493,28.34,17.885,294.1,3.02
2024-01-16T17:15:00,38.52,5.509,28.18,17.691,297.3,2.85
2024-01-16T17:20:00,36.18,5.542,27.85,17.831,298.9,2.78
2024-01-16T17:25:00,37.51,5.592,28.24,17.439,299.9,2.86
2024-01-16T17:30:00,38.73,5.484,28.33,17.825,303.6,2.96
2024-01-16T17:35:00,38.05,5.54,28.18,17.886,298.2,2.84
2024-01-16T17:40:00,40.46,5.483,27.56,17.834,300.8,2.91
2024-01-16T17:45:00,38.62,5.514,28.45,17.843,292.0,2.83
2024-01-16T17:50:00,35.9,5.515,28.5,17.8,300.1,2.94
2024-01-16T17:55:00,37.55,5.509,27.9,17.625,306.4,2.99
2024-01-16T18:00:00,38.96,5.536,28.34,17.646,307.9,2.84
2024-01-16T18:05:00,36.81,5.514,28.14,17.689,304.9,2.94
2024-01-16T18:10:00,39.04,5.496,28.63,17.761,292.0,2.97
2024-01-16T18:15:00,38.93,5.516,27.89,18.111,299.1,3.1
2024-01-16T18:20:00,41.33,5.479,27.92,17.474,297.9,3.03
2024-01-16T18:25:00,39.83,5.582,27.59,17.565,300.9,2.91
2024-01-16T18:30:00,39.28,5.503,28.15,17.867,309.0,2.97
2024-01-16T18:35:00,37.42,5.493,28.14,17.91,307.4,3.03
2024-01-16T18:40:00,39.46,5.485,28.18,17.753,304.4,2.95
2024-01-16T18:45:00,39.97,5.509,27.98,17.728,310.5,2.98
2024-01-16T18:50:00,38.7,5.545,27.95,17.743,296.8,3.15
2024-01-16T18:55:00,38.88,5.467,28.3,18.008,296.6,3.1
2024-01-16T19:00:00,41.23,5.487,28.22,17.498,300.1,2.94
2024-01-16T19:05:00,41.02,5.526,28.18,17.731,309.9,2.88
2024-01-16T19:10:00,40.25,5.496,27.6,18.033,299.1,3.14
2024-01-16T19:15:00,42.47,5.48,28.0,17.77,293.7,3.09
2024-01-16T19:20:00,39.67,5.445,28.06,17.921,302.2,3.1
2024-01-16T19:25:00,38.8,5.544,28.36,17.971,291.1,3.1
2024-01-16T19:30:00,40.38,5.534,27.85,17.709,296.6,3.08
2024-01-16T19:35:00,38.98,5.545,27.66,17.62,303.3,3.13
2024-01-16T19:40:00,39.69,5.56,27.71,17.522,297.7,3.14
2024-01-16T19:45:00,40.43,5.507,28.43,17.897,308.7,3.2
2024-01-16T19:50:00,39.7,5.5,28.16,17.791,302.1,3.25
2024-01-16T19:55:00,38.75,5.556,27.7,17.874,298.1,3.14
2024-01-16T20:00:00,45.77,5.543,27.95,18.074,302.7,3.21
2024-01-16T20:05:00,43.9,5.532,28.15,17.725,303.3,3.17
2024-01-16T20:10:00,40.38,5.509,27.67,17.898,302.2,3.22
2024-01-16T20:15:00,43.91,5.525,28.2,17.839,294.5,3.11
2024-01-16T20:20:00,42.77,5.517,27.98,17.873,292.4,3.12
2024-01-16T20:25:00,42.45,5.541,28.01,17.901,300.0,3.1
2024-01-16T20:30:00,42.32,5.541,27.84,17.87,289.2,3.28
2024-01-16T20:35:00,40.49,5.547,27.88,17.692,305.3,3.24
2024-01-16T20:40:00,39.83,5.563,28.08,17.865,298.2,3.2
2024-01-16T20:45:00,42.58,5.496,27.59,17.495,292.4,3.31
2024-01-16T20:50:00,44.36,5.511,27.49,17.665,294.4,3.33
2024-01-16T20:55:00,41.33,5.532,28.15,17.734,305.6,3.36
2024-01-16T21:00:00,40.26,5.515,28.08,17.702,295.2,3.12
2024-01-16T21:05:00,42.27,5.528,27.77,17.806,298.8,3.13
2024-01-16T21:10:00,43.99,5.472,27.72,17.887,292.5,3.17
2024-01-16T21:15:00,40.35,5.5,27.7,17.739,301.0,3.25
2024-01-16T21:20:00,42.88,5.511,27.92,17.642,308.4,3.38
2024-01-16T21:25:00,43.95,5.552,27.66,17.554,304.1,3.41
2024-01-16T21:30:00,41.42,5.559,28.08,17.578,302.8,3.3
2024-01-16T21:35:00,40.9,5.56,28.35,17.804,298.9,3.27
2024-01-16T21:40:00,43.75,5.546,27.98,17.514,305.6,3.25
2024-01-16T21:45:00,41.53,5.528,27.95,17.827,301.1,3.25
2024-01-16T21:50:00,44.39,5.516,27.52,17.721,308.7,3.44
2024-01-16T21:55:00,44.27,5.514,28.08,17.545,301.5,3.28
2024-01-16T22:00:00,42.29,5.502,27.75,17.62,299.7,3.24
2024-01-16T22:05:00,45.64,5.512,28.07,17.838,302.5,3.37
2024-01-16T22:10:00,44.61,5.544,27.63,17.746,304.3,3.42
2024-01-16T22:15:00,43.64,5.55,27.94,17.618,305.4,3.57
2024-01-16T22:20:00,41.6,5.539,28.22,17.613,298.8,3.49
2024-01-16T22:25:00,44.79,5.512,28.52,17.529,310.0,3.27
2024-01-16T22:30:00,45.13,5.519,27.99,17.646,300.1,3.17
2024-01-16T22:35:00,42.89,5.516,28.43,17.724,293.7,3.45
2024-01-16T22:40:00,43.59,5.554,28.1,17.683,302.9,3.47
2024-01-16T22:45:00,43.17,5.498,27.75,17.674,314.7,3.51
2024-01-16T22:50:00,42.19,5.545,28.16,17.519,302.7,3.37
2024-01-16T22:55:00,44.75,5.534,27.33,17.701,298.9,3.31
2024-01-16T23:00:00,48.81,5.542,27.91,17.745,304.6,3.45
2024-01-16T23:05:00,45.33,5.593,27.66,17.78,302.4,3.32
2024-01-16T23:10:00,43.12,5.519,27.91,17.799,304.9,3.51
2024-01-16T23:15:00,44.66,5.51,27.62,17.527,298.9,3.4
2024-01-16T23:20:00,45.31,5.491,27.83,18.077,305.1,3.65
2024-01-16T23:25:00,41.92,5.588,28.12,17.473,295.7,3.5
2024-01-16T23:30:00,44.82,5.542,28.28,17.314,294.9,3.46
2024-01-16T23:35:00,45.28,5.506,27.88,17.569,295.0,3.53
2024-01-16T23:40:00,44.62,5.534,27.57,17.835,298.5,3.46
2024-01-16T23:45:00,43.39,5.577,28.3,18.098,301.4,3.65
2024-01-16T23:50:00,45.71,5.531,28.37,17.759,305.5,3.42
2024-01-16T23:55:00,44.9,5.509,27.98,17.504,306.2,3.45
2024-01-17T00:00:00,45.37,5.559,27.33,17.694,297.0,3.52
2024-01-17T00:05:00,44.62,5.477,28.19,17.878,296.8,3.39
2024-01-17T00:10:00,45.16,5.516,27.34,17.603,304.5,3.64
2024-01-17T00:15:00,43.81,5.528,28.0,17.793,303.0,3.59
2024-01-17T00:20:00,45.71,5.548,28.44,17.584,303.5,3.61
2024-01-17T00:25:00,47.78,5.546,27.74,17.705,307.0,3.61
2024-01-17T00:30:00,45.02,5.543,28.14,17.624,301.0,3.58
2024-01-17T00:35:00,47.42,5.54,28.28,17.944,294.8,3.59
2024-01-17T00:40:00,45.56,5.509,27.8,17.959,294.6,3.48
2024-01-17T00:45:00,43.85,5.535,28.27,17.63,295.5,3.72
2024-01-17T00:50:00,47.58,5.515,28.26,17.761,294.5,3.67
2024-01-17T00:55:00,46.93,5.5,27.73,17.709,303.0,3.49
2024-01-17T01:00:00,44.13,5.561,27.63,17.751,302.8,3.66
2024-01-17T01:05:00,47.12,5.543,27.84,17.575,295.0,3.41
2024-01-17T01:10:00,43.97,5.539,27.92,17.731,303.4,3.58
2024-01-17T01:15:00,47.49,5.546,28.09,17.627,302.3,3.46
2024-01-17T01:20:00,47.38,5.506,27.93,17.789,299.8,3.61
2024-01-17T01:25:00,48.68,5.569,27.61,17.724,303.1,3.77
2024-01-17T01:30:00,48.24,5.597,28.31,17.73,301.2,3.75
2024-01-17T01:35:00,46.71,5.526,28.47,17.692,295.9,3.8
2024-01-17T01:40:00,44.64,5.548,27.37,17.744,303.1,3.74
2024-01-17T01:45:00,46.99,5.596,27.85,17.578,294.7,3.81
2024-01-17T01:50:00,46.88,5.567,28.4,17.96,296.3,3.62
2024-01-17T01:55:00,49.47,5.554,27.74,17.849,309.9,3.63
2024-01-17T02:00:00,47.53,5.584,28.26,17.612,302.1,3.73
2024-01-17T02:05:00,47.92,5.462,27.91,17.667,301.2,3.58
2024-01-17T02:10:00,46.84,5.591,28.47,17.717,297.7,3.69
2024-01-17T02:15:00,46.54,5.544,27.77,17.647,294.3,3.77
2024-01-17T02:20:00,46.08,5.565,27.81,17.751,301.3,3.8
2024-01-17T02:25:00,48.03,5.523,27.94,17.65,299.0,3.65
2024-01-17T02:30:00,45.09,5.524,27.91,17.627,298.7,3.71
2024-01-17T02:35:00,48.2,5.565,27.81,17.642,294.0,3.64
2024-01-17T02:40:00,47.02,5.516,27.61,17.577,297.7,3.77
2024-01-17T02:45:00,46.77,5.527,27.72,17.738,299.8,3.67
2024-01-17T02:50:00,44.99,5.528,28.09,17.733,300.9,4.03
2024-01-17T02:55:00,46.23,5.537,27.47,17.698,299.6,3.69
2024-01-17T03:00:00,46.98,5.536,27.81,17.781,308.7,3.75
2024-01-17T03:05:00,49.09,5.554,28.11,17.917,302.0,3.6
2024-01-17T03:10:00,49.19,5.538,27.58,17.599,299.7,3.97
2024-01-17T03:15:00,47.9,5.569,27.89,17.826,291.5,3.71
2024-01-17T03:20:00,47.64,5.533,27.91,17.872,309.5,3.98
2024-01-17T03:25:00,47.88,5.549,27.55,17.969,307.4,3.7
2024-01-17T03:30:00,46.53,5.523,27.75,17.667,297.0,3.77
2024-01-17T03:35:00,49.49,5.508,28.07,17.551,306.1,3.78
2024-01-17T03:40:00,47.95,5.576,28.06,17.524,297.3,3.89
2024-01-17T03:45:00,49.38,5.553,27.91,17.464,295.8,3.76
2024-01-17T03:50:00,50.26,5.522,28.14,17.708,189.6,3.8
2024-01-17T03:55:00,47.12,5.513,27.8,17.622,301.5,3.85
2024-01-17T04:00:00,45.36,5.523,28.14,17.289,286.3,3.83
2024-01-17T04:05:00,50.68,5.53,28.11,17.545,200.7,3.67
2024-01-17T04:10:00,48.98,5.557,29.18,17.737,289.6,4.06
2024-01-17T04:15:00,49.15,5.541,27.87,17.577,297.2,3.93
2024-01-17T04:20:00,49.9,5.53,27.66,17.391,297.7,4.03
2024-01-17T04:25:00,49.37,5.521,28.23,17.537,303.4,4.1
2024-01-17T04:30:00,49.9,5.546,28.39,17.589,296.4,4.0
2024-01-17T04:35:00,48.85,5.546,28.08,17.585,299.4,3.95
2024-01-17T04:40:00,50.49,5.569,27.86,17.849,195.6,4.03
2024-01-17T04:45:00,51.27,5.525,27.93,17.742,191.8,3.91
2024-01-17T04:50:00,48.42,5.563,27.94,17.759,301.6,3.84
2024-01-17T04:55:00,44.69,5.538,27.51,17.621,306.0,4.04
2024-01-17T05:00:00,51.52,5.515,28.52,17.676,204.7,3.95
2024-01-17T05:05:00,47.63,5.519,27.82,17.775,297.4,3.87
2024-01-17T05:10:00,48.96,5.555,27.83,17.787,290.9,4.01
2024-01-17T05:15:00,49.3,5.503,28.6,17.315,304.6,4.0
2024-01-17T05:20:00,48.19,5.561,28.06,17.79,301.3,4.13
2024-01-17T05:25:00,49.94,5.495,27.71,17.708,299.4,4.02
2024-01-17T05:30:00,53.18,5.59,28.18,17.427,200.4,3.99
2024-01-17T05:35:00,49.74,5.553,27.63,17.453,301.7,4.01
2024-01-17T05:40:00,48.38,5.533,28.57,17.308,302.8,3.9
2024-01-17T05:45:00,47.41,5.578,27.86,17.665,299.5,4.17
2024-01-17T05:50:00,47.68,5.528,28.31,17.398,292.4,3.76
2024-01-17T05:55:00,50.66,5.582,27.86,17.521,197.9,4.17
2024-01-17T06:00:00,49.3,5.552,28.13,17.307,297.5,4.07
2024-01-17T06:05:00,48.95,5.56,27.71,17.213,300.3,4.11
2024-01-17T06:10:00,50.25,5.517,27.94,17.533,203.1,4.09
2024-01-17T06:15:00,50.38,5.568,27.39,17.495,205.8,4.05
2024-01-17T06:20:00,51.89,5.505,27.79,17.645,198.6,4.02
2024-01-17T06:25:00,48.86,5.53,28.06,17.84,294.0,4.06
2024-01-17T06:30:00,49.7,5.544,27.84,17.626,292.4,4.14
2024-01-17T06:35:00,50.28,5.554,28.21,17.84,193.7,4.29
2024-01-17T06:40:00,52.75,5.525,28.55,17.605,203.9,4.18
2024-01-17T06:45:00,49.98,5.583,28.04,17.609,290.2,4.02
2024-01-17T06:50:00,50.86,5.546,28.37,17.544,190.2,4.15
2024-01-17T06:55:00,51.59,5.545,28.13,17.298,195.7,4.28
2024-01-17T07:00:00,51.37,5.544,28.17,17.725,196.5,4.24
2024-01-17T07:05:00,52.15,5.526,28.11,17.815,193.5,4.22
2024-01-17T07:10:00,47.79,5.513,27.92,17.633,298.5,4.05
2024-01-17T07:15:00,51.02,5.543,27.77,17.622,205.2,4.35
2024-01-17T07:20:00,49.78,5.563,27.89,17.49,299.3,4.26
2024-01-17T07:25:00,52.72,5.551,27.88,17.275,199.6,4.19
2024-01-17T07:30:00,53.03,5.55,28.13,17.3,204.8,4.1
2024-01-17T07:35:00,50.44,5.575,27.36,17.629,199.5,4.15
2024-01-17T07:40:00,51.59,5.528,27.79,17.621,199.4,4.13
2024-01-17T07:45:00,50.38,5.462,27.89,17.681,194.8,4.06
2024-01-17T07:50:00,51.15,5.59,28.09,17.368,197.0,4.28
2024-01-17T07:55:00,49.99,5.515,27.47,17.483,298.1,4.26
2024-01-17T08:00:00,50.45,5.522,28.18,17.536,193.4,4.33
2024-01-17T08:05:00,49.99,5.506,27.85,17.398,304.9,4.31
2024-01-17T08:10:00,51.95,5.517,27.9,17.694,196.1,4.4
2024-01-17T08:15:00,52.55,5.577,28.55,17.366,198.0,4.34
2024-01-17T08:20:00,50.33,5.505,27.44,17.886,203.6,4.09
2024-01-17T08:25:00,51.96,5.556,28.13,17.486,201.1,4.42
2024-01-17T08:30:00,50.33,5.528,28.25,17.398,204.5,4.34
2024-01-17T08:35:00,49.63,5.601,28.46,17.717,303.7,4.48
2024-01-17T08:40:00,50.65,5.529,28.22,17.289,194.7,4.39
2024-01-17T08:45:00,52.53,5.56,27.7,17.742,195.8,4.45
2024-01-17T08:50:00,51.47,5.539,27.39,17.651,194.6,4.52
2024-01-17T08:55:00,51.86,5.582,27.62,17.341,200.9,4.43
2024-01-17T09:00:00,55.92,5.502,28.32,17.533,199.1,4.42
2024-01-17T09:05:00,50.56,5.559,27.44,17.596,203.0,4.38
2024-01-17T09:10:00,53.29,5.563,28.04,17.624,195.6,4.29
2024-01-17T09:15:00,53.9,5.545,28.01,17.705,195.5,4.48
2024-01-17T09:20:00,54.7,5.526,27.89,17.625,201.2,4.44
2024-01-17T09:25:00,50.52,5.579,28.22,17.491,195.4,4.52
2024-01-17T09:30:00,52.07,5.556,28.17,17.697,195.7,4.39
2024-01-17T09:35:00,53.23,5.506,28.45,17.197,198.3,4.38
2024-01-17T09:40:00,51.53,5.596,27.25,17.425,206.4,4.44
2024-01-17T09:45:00,50.39,5.604,27.72,17.336,194.2,4.53
2024-01-17T09:50:00,50.63,5.56,27.69,17.566,205.5,4.53
2024-01-17T09:55:00,52.62,5.607,28.0,17.594,194.1,4.47
2024-01-17T10:00:00,50.6,5.543,28.12,17.825,199.7,4.34
2024-01-17T10:05:00,55.64,5.56,27.73,17.679,192.3,4.47
2024-01-17T10:10:00,52.92,5.554,27.82,17.675,194.5,4.54
2024-01-17T10:15:00,49.93,5.602,28.17,17.645,307.0,4.33
2024-01-17T10:20:00,52.06,5.57,28.54,17.301,203.5,4.44
2024-01-17T10:25:00,54.17,5.526,28.49,17.351,198.6,4.64
2024-01-17T10:30:00,52.16,5.54,27.9,17.605,202.1,4.49
2024-01-17T10:35:00,52.16,5.558,27.36,17.412,202.3,4.39
2024-01-17T10:40:00,49.91,5.502,27.59,17.327,296.5,4.7
2024-01-17T10:45:00,52.75,5.568,28.04,17.42,199.6,4.39
2024-01-17T10:50:00,55.23,5.505,27.69,17.715,198.6,4.42
2024-01-17T10:55:00,51.47,5.621,28.36,17.571,201.1,4.63
2024-01-17T11:00:00,51.75,5.532,28.02,17.66,204.3,4.55
2024-01-17T11:05:00,51.43,5.554,27.98,17.256,209.9,4.4
2024-01-17T11:10:00,54.91,5.625,27.88,17.566,202.5,4.6
2024-01-17T11:15:00,52.57,5.57,27.24,17.518,203.4,4.57
2024-01-17T11:20:00,55.82,5.537,27.88,17.454,210.0,4.48
2024-01-17T11:25:00,52.57,5.582,28.06,17.403,193.5,4.52
2024-01-17T11:30:00,52.71,5.57,28.13,17.393,191.1,4.68
2024-01-17T11:35:00,54.94,5.571,28.33,17.521,202.3,4.72
2024-01-17T11:40:00,52.76,5.626,28.27,17.56,202.9,4.47
2024-01-17T11:45:00,53.38,5.562,27.82,17.286,200.7,4.76
2024-01-17T11:50:00,51.26,5.555,27.76,17.582,198.1,4.57
2024-01-17T11:55:00,51.13,5.554,27.83,17.405,185.4,4.82
2024-01-17T12:00:00,52.48,5.559,27.65,17.638,208.5,4.81
2024-01-17T12:05:00,54.62,5.564,27.6,17.497,197.9,4.65
2024-01-17T12:10:00,52.79,5.556,27.98,17.404,200.3,4.53
2024-01-17T12:15:00,51.23,5.588,27.37,17.363,205.8,4.79
2024-01-17T12:20:00,49.29,5.548,27.98,17.423,294.9,4.6
2024-01-17T12:25:00,54.23,5.531,27.52,17.697,198.4,4.64
2024-01-17T12:30:00,52.46,5.575,28.58,17.54,204.1,4.67
2024-01-17T12:35:00,52.76,5.595,27.81,17.437,200.2,4.68
2024-01-17T12:40:00,51.27,5.569,27.98,17.387,202.5,4.63
2024-01-17T12:45:00,52.05,5.611,27.48,17.644,202.2,4.74
2024-01-17T12:50:00,54.04,5.598,27.33,17.34,202.5,4.45
2024-01-17T12:55:00,55.88,5.543,27.65,17.313,199.0,4.92
2024-01-17T13:00:00,51.89,5.605,28.56,17.181,199.5,4.59
2024-01-17T13:05:00,55.9,5.581,27.76,17.769,199.8,4.71
2024-01-17T13:10:00,55.71,5.587,27.68,17.503,206.9,4.77
2024-01-17T13:15:00,55.77,5.528,27.99,17.555,197.3,4.59
2024-01-17T13:20:00,57.37,5.506,27.99,17.502,203.2,4.76
2024-01-17T13:25:00,51.69,5.568,27.77,17.431,189.1,4.88
2024-01-17T13:30:00,53.75,5.568,28.32,17.591,201.1,4.86
2024-01-17T13:35:00,55.67,5.571,28.06,17.401,193.6,4.8
2024-01-17T13:40:00,52.78,5.537,27.68,17.319,210.6,4.91
2024-01-17T13:45:00,51.93,5.564,27.61,17.73,196.5,4.7
2024-01-17T13:50:00,53.21,5.594,28.18,17.627,211.5,4.65
2024-01-17T13:55:00,55.55,5.533,28.3,17.628,201.7,4.78
2024-01-17T14:00:00,52.79,5.624,28.0,17.314,203.9,4.73
2024-01-17T14:05:00,55.52,5.522,27.88,17.319,200.2,4.83
2024-01-17T14:10:00,54.52,5.584,28.22,17.408,195.1,4.8
2024-01-17T14:15:00,55.3,5.522,28.11,17.612,190.1,4.84
2024-01-17T14:20:00,52.57,5.538,28.23,17.716,192.3,4.78
2024-01-17T14:25:00,53.07,5.556,28.22,17.519,202.1,4.88
2024-01-17T14:30:00,54.61,5.56,28.14,17.377,197.5,4.84
2024-01-17T14:35:00,54.03,5.539,27.67,17.278,201.3,4.89
2024-01-17T14:40:00,53.47,5.576,28.17,17.542,202.2,4.79
2024-01-17T14:45:00,54.69,5.564,27.37,17.446,200.8,5.1
2024-01-17T14:50:00,53.08,5.575,28.09,17.368,206.0,4.76
2024-01-17T14:55:00,55.09,5.56,28.1,17.53,205.1,4.99
2024-01-17T15:00:00,55.47,5.563,28.02,17.247,200.4,4.89
2024-01-17T15:05:00,54.14,5.531,27.88,17.596,200.9,5.04
2024-01-17T15:10:00,53.02,5.639,28.08,17.506,206.4,4.91
2024-01-17T15:15:00,55.59,5.602,28.32,17.494,204.4,4.9
2024-01-17T15:20:00,54.86,5.593,27.93,17.327,205.3,5.08
2024-01-17T15:25:00,53.13,5.561,28.09,17.273,197.4,5.08
2024-01-17T15:30:00,54.47,5.523,27.61,17.473,201.4,4.74
2024-01-17T15:35:00,54.21,5.663,28.69,17.56,199.1,4.95
2024-01-17T15:40:00,57.03,5.517,27.46,17.556,196.9,5.03
2024-01-17T15:45:00,56.11,5.53,27.31,17.479,204.3,4.89
2024-01-17T15:50:00,54.75,5.59,27.96,17.1,197.7,4.97
2024-01-17T15:55:00,52.54,5.545,28.16,17.346,201.6,5.01
2024-01-17T16:00:00,54.31,5.501,28.05,17.251,207.1,4.85
2024-01-17T16:05:00,55.11,5.604,27.87,17.311,196.5,4.8
2024-01-17T16:10:00,57.71,5.575,27.99,17.412,201.6,5.0
2024-01-17T16:15:00,55.91,5.574,28.01,17.273,195.1,5.13
2024-01-17T16:20:00,53.87,5.597,27.85,17.493,196.1,4.92
2024-01-17T16:25:00,55.43,5.513,27.63,17.127,189.6,4.99
2024-01-17T16:30:00,54.26,5.536,27.65,17.368,202.3,4.94
2024-01-17T16:35:00,53.45,5.573,28.39,17.437,202.9,4.96
2024-01-17T16:40:00,54.45,5.568,27.9,17.426,199.2,5.02
2024-01-17T16:45:00,53.31,5.527,27.52,17.237,193.9,5.02
2024-01-17T16:50:00,55.63,5.569,27.41,17.25,203.3,5.08
2024-01-17T16:55:00,55.52,5.543,28.03,17.234,193.7,4.82
2024-01-17T17:00:00,54.73,5.557,27.64,17.324,198.0,5.03
2024-01-17T17:05:00,55.21,5.549,28.35,17.373,194.1,5.05
2024-01-17T17:10:00,55.69,5.563,27.84,17.555,205.2,4.86
2024-01-17T17:15:00,54.4,5.606,28.11,17.231,195.2,4.97
2024-01-17T17:20:00,53.95,5.599,27.59,17.283,208.0,5.08
2024-01-17T17:25:00,54.35,5.565,27.57,17.537,197.4,5.05
2024-01-17T17:30:00,53.41,5.559,27.95,17.566,193.0,5.06
2024-01-17T17:35:00,54.8,5.556,27.76,17.262,200.0,4.98
2024-01-17T17:40:00,54.03,5.58,28.5,17.313,200.7,5.1
2024-01-17T17:45:00,55.38,5.537,27.56,17.159,196.3,5.12
2024-01-17T17:50:00,55.54,5.525,27.94,17.508,201.5,5.02
2024-01-17T17:55:00,53.86,5.569,28.16,17.087,189.0,4.98
2024-01-17T18:00:00,56.5,5.592,28.17,17.384,196.0,4.81
2024-01-17T18:05:00,56.75,5.613,28.21,17.302,202.1,5.04
2024-01-17T18:10:00,55.08,5.621,27.72,17.276,208.1,4.97
2024-01-17T18:15:00,53.19,5.589,27.78,17.557,192.9,5.02
2024-01-17T18:20:00,54.05,5.527,27.97,17.508,199.6,5.05
2024-01-17T18:25:00,55.26,5.627,28.07,17.497,198.3,4.84
2024-01-17T18:30:00,54.87,5.601,28.14,17.314,194.1,5.02
2024-01-17T18:35:00,57.69,5.599,28.23,17.452,200.3,5.04
2024-01-17T18:40:00,53.42,5.562,27.77,17.537,201.9,5.12
2024-01-17T18:45:00,51.86,5.56,28.27,17.259,202.7,5.04
2024-01-17T18:50:00,53.55,5.588,27.75,17.305,210.9,5.06
2024-01-17T18:55:00,54.57,5.57,27.93,17.258,205.6,5.02
2024-01-17T19:00:00,58.35,5.574,28.23,17.234,197.0,5.04
2024-01-17T19:05:00,52.7,5.634,28.39,17.389,198.0,4.89
2024-01-17T19:10:00,55.69,5.584,28.06,17.393,202.5,5.14
2024-01-17T19:15:00,54.01,5.614,28.49,17.424,215.8,4.89
2024-01-17T19:20:00,52.48,5.59,27.84,17.374,209.6,4.92
2024-01-17T19:25:00,54.92,5.515,28.23,17.083,189.7,5.0
2024-01-17T19:30:00,55.17,5.623,28.11,17.023,195.7,5.0
2024-01-17T19:35:00,56.38,5.533,28.18,17.336,186.5,4.94
2024-01-17T19:40:00,56.65,5.575,27.58,17.258,195.1,5.02
2024-01-17T19:45:00,54.85,5.56,28.21,17.318,197.4,4.99
2024-01-17T19:50:00,53.6,5.519,28.24,17.654,196.6,4.97
2024-01-17T19:55:00,55.37,5.623,28.24,17.209,204.3,4.86
2024-01-17T20:00:00,51.53,5.551,28.29,17.152,202.6,4.98
2024-01-17T20:05:00,54.77,5.581,28.23,17.32,191.9,5.03
2024-01-17T20:10:00,55.21,5.596,28.84,17.462,199.5,5.04
2024-01-17T20:15:00,56.12,5.589,28.06,17.21,194.9,5.02
2024-01-17T20:20:00,56.54,5.605,27.93,17.538,203.7,5.03
2024-01-17T20:25:00,56.37,5.546,27.81,17.175,200.9,5.03
2024-01-17T20:30:00,57.49,5.593,27.79,17.137,192.3,4.99
2024-01-17T20:35:00,56.1,5.565,27.4,17.247,198.1,4.97
2024-01-17T20:40:00,54.91,5.627,27.43,17.408,206.6,4.98
2024-01-17T20:45:00,56.1,5.611,27.88,17.44,194.5,5.14
2024-01-17T20:50:00,56.33,5.614,27.69,17.292,203.0,4.94
2024-01-17T20:55:00,56.13,5.532,27.77,17.288,206.8,5.09
2024-01-17T21:00:00,56.4,5.568,28.41,17.297,199.0,5.02
2024-01-17T21:05:00,54.89,5.624,27.54,17.477,208.1,4.96
2024-01-17T21:10:00,53.25,5.564,27.69,17.267,197.0,4.99
2024-01-17T21:15:00,56.41,5.587,27.67,17.445,195.6,5.18
2024-01-17T21:20:00,58.61,5.57,28.0,17.19,205.4,5.13
2024-01-17T21:25:00,55.56,5.576,28.1,17.282,204.5,5.0
2024-01-17T21:30:00,58.62,5.59,28.09,17.39,192.4,4.74
2024-01-17T21:35:00,56.04,5.563,28.07,17.354,199.7,5.11
2024-01-17T21:40:00,55.08,5.608,27.93,17.307,202.6,4.95
2024-01-17T21:45:00,56.35,5.579,28.14,17.195,198.7,4.82
2024-01-17T21:50:00,57.43,5.57,27.93,17.226,204.9,4.93
2024-01-17T21:55:00,56.02,5.564,27.71,17.058,199.1,5.05
2024-01-17T22:00:00,56.74,5.634,27.9,17.286,201.4,4.95
2024-01-17T22:05:00,55.42,5.565,28.11,17.159,211.7,4.93
2024-01-17T22:10:00,56.22,5.591,28.08,17.222,206.4,4.76
2024-01-17T22:15:00,55.59,5.613,27.53,16.925,185.0,5.06
2024-01-17T22:20:00,54.72,5.55,27.71,17.318,200.6,4.94
2024-01-17T22:25:00,52.09,5.554,27.66,17.354,198.7,4.95
2024-01-17T22:30:00,53.6,5.582,28.17,17.398,209.3,4.95
2024-01-17T22:35:00,53.71,5.509,28.25,17.325,200.0,5.12
2024-01-17T22:40:00,57.21,5.637,28.13,17.069,201.4,5.0
